,temporada_alta,dif_min,atraso_15,periodo_dia
53482,0,8.0,0,PM1
53483,0,1.0,0,PM1
53484,0,-3.0,0,PM1
53485,0,8.0,0,AM
53486,0,18.0,1,PM1
53487,0,10.0,0,AM
53488,0,14.0,0,PM1
53489,0,16.0,1,PM1
53490,0,5.0,0,AM
53491,0,17.0,1,PM1
53492,0,2.0,0,AM
53493,0,10.0,0,PM1
53494,0,33.0,1,AM
53495,0,14.0,0,AM
53496,0,6.0,0,PM1
53497,0,-2.0,0,PM1
53498,0,5.0,0,PM1
53499,0,-2.0,0,AM
53500,0,16.0,1,PM1
53501,0,4.0,0,AM
53502,0,11.0,0,PM1
53503,0,28.0,1,PM1
53504,0,2.0,0,AM
53505,0,-1.0,0,PM1
53506,0,4.0,0,PM1
53507,0,24.0,1,AM
53508,0,1.0,0,PM1
53509,0,-2.0,0,PM1
53510,0,4.0,0,PM1
53511,0,8.0,0,PM1
53512,0,19.0,1,PM1
53513,0,-2.0,0,PM1
53514,0,-1.0,0,PM1
53515,0,38.0,1,PM1
53516,0,3.0,0,PM1
53517,0,30.0,1,PM1
53518,0,5.0,0,PM1
53519,0,6.0,0,PM1
53520,0,19.0,1,PM1
53521,0,16.0,1,PM1
53522,0,13.0,0,PM1
53523,0,-2.0,0,PM1
53524,0,40.0,1,PM1
53525,0,-1.0,0,PM1
53526,0,-4.0,0,PM1
53527,0,10.0,0,PM1
53528,0,0.0,0,PM1
53529,0,17.0,1,PM1
53530,0,7.0,0,PM1
53531,0,19.0,1,PM1
53532,0,0.0,0,PM1
53533,0,21.0,1,PM1
53534,0,5.0,0,PM1
53535,0,5.0,0,PM1
53536,0,13.0,0,PM1
53537,0,4.0,0,PM2
53538,0,28.0,1,PM2
53539,0,29.0,1,PM2
53540,0,15.0,0,PM2
53541,0,55.0,1,PM2
53542,0,2.0,0,PM2
53543,0,5.0,0,PM2
53544,0,7.0,0,PM2
53545,0,7.0,0,PM2
53546,0,25.0,1,PM2
53547,0,122.0,1,PM2
53548,0,41.0,1,PM2
53549,0,3.0,0,PM2
53550,0,2.0,0,PM2
53551,0,-2.0,0,PM2
53552,0,8.0,0,PM2
53553,0,2.0,0,PM2
53554,0,25.0,1,PM2
53555,0,8.0,0,PM2
53556,0,2.0,0,PM2
53557,0,1.0,0,PM2
53558,0,8.0,0,PM2
53559,0,10.0,0,PM2
53560,0,3.0,0,PM2
53561,0,3.0,0,PM2
53562,0,6.0,0,PM2
53563,0,2.0,0,PM2
53564,0,-1.0,0,AM
53565,0,7.0,0,AM
53566,0,0.0,0,AM
53567,0,1.0,0,AM
53568,0,0.0,0,AM
53569,0,11.0,0,PM1
53570,0,8.0,0,PM1
53571,0,5.0,0,PM1
53572,0,0.0,0,PM1
53573,0,-1.0,0,PM1
53574,0,-2.0,0,PM1
53575,0,14.0,0,PM1
53576,0,3.0,0,PM1
53577,0,5.0,0,PM1
53578,0,6.0,0,PM1
53579,0,17.0,1,PM1
53580,0,0.0,0,PM1
53581,0,4.0,0,PM1
53582,0,3.0,0,PM1
53583,0,27.0,1,PM1
53584,0,-2.0,0,PM1
53585,0,3.0,0,PM1
53586,0,0.0,0,PM1
53587,0,-4.0,0,PM1
53588,0,-1.0,0,PM1
53589,0,97.0,1,PM1
53590,0,23.0,1,PM1
53591,0,3.0,0,PM1
53592,0,15.0,0,PM1
53593,0,16.0,1,PM1
53594,0,13.0,0,PM1
53595,0,11.0,0,PM1
53596,0,12.0,0,PM1
53597,0,5.0,0,PM1
53598,0,-2.0,0,PM1
53599,0,-1.0,0,PM1
53600,0,10.0,0,PM1
53601,0,23.0,1,PM1
53602,0,9.0,0,PM1
53603,0,-1.0,0,PM1
53604,0,4.0,0,PM1
53605,0,8.0,0,PM2
53606,0,10.0,0,PM1
53607,0,43.0,1,PM1
53608,0,-3.0,0,PM2
53609,0,32.0,1,PM2
53610,0,9.0,0,PM1
53611,0,33.0,1,PM2
53612,0,24.0,1,PM2
53613,0,-1.0,0,PM1
53614,0,4.0,0,PM2
53615,0,43.0,1,PM2
53616,0,-2.0,0,PM1
53617,0,8.0,0,PM2
53618,0,24.0,1,PM1
53619,0,21.0,1,PM2
53620,0,85.0,1,PM2
53621,0,13.0,0,PM2
53622,0,82.0,1,PM2
53623,0,9.0,0,PM1
53624,0,45.0,1,PM2
53625,0,-4.0,0,PM2
53626,0,5.0,0,PM2
53627,0,2.0,0,PM2
53628,0,4.0,0,PM1
53629,0,10.0,0,PM2
53630,0,29.0,1,PM2
53631,0,25.0,1,PM2
53632,0,-4.0,0,PM2
53633,0,-1.0,0,PM2
53634,0,50.0,1,PM2
53635,0,14.0,0,PM2
53636,0,4.0,0,PM2
53637,0,39.0,1,PM2
53638,0,8.0,0,PM2
53639,0,28.0,1,PM2
53640,0,-1.0,0,PM2
53641,0,11.0,0,PM2
53642,0,-3.0,0,PM2
53643,0,11.0,0,PM2
53644,0,14.0,0,PM1
53645,0,9.0,0,PM1
53646,0,21.0,1,PM1
53647,0,15.0,0,PM1
53648,0,-3.0,0,PM1
53649,0,3.0,0,PM1
53650,0,31.0,1,PM2
53651,0,1.0,0,PM1
53652,0,2.0,0,PM1
53653,0,-7.0,0,PM1
53654,0,14.0,0,PM2
53655,0,11.0,0,PM1
53656,0,54.0,1,PM1
53657,0,39.0,1,PM1
53658,0,19.0,1,PM2
53659,0,15.0,0,PM1
53660,0,0.0,0,AM
53661,0,10.0,0,PM2
53662,0,16.0,1,PM1
53663,0,17.0,1,PM2
53664,0,6.0,0,PM2
53665,0,10.0,0,PM2
53666,0,-4.0,0,PM2
53667,0,12.0,0,PM2
53668,0,0.0,0,PM2
53669,0,4.0,0,PM2
53670,0,18.0,1,PM2
53671,0,47.0,1,PM2
53672,0,8.0,0,PM2
53673,0,92.0,1,PM2
53674,0,43.0,1,PM2
53675,0,7.0,0,PM2
53676,0,5.0,0,PM2
53677,0,-4.0,0,PM2
53678,0,35.0,1,PM2
53679,0,25.0,1,PM2
53680,0,5.0,0,PM2
53681,0,-1.0,0,PM2
53682,0,75.0,1,PM2
53683,0,-4.0,0,PM2
53684,0,14.0,0,PM2
53685,0,1.0,0,PM2
53686,0,3.0,0,PM2
53687,0,73.0,1,PM2
53688,0,-1.0,0,PM2
53689,0,-1.0,0,PM2
53690,0,0.0,0,PM2
53691,0,3.0,0,AM
53692,0,19.0,1,AM
53693,0,0.0,0,AM
53694,0,5.0,0,AM
53695,0,6.0,0,AM
53696,0,22.0,1,AM
53697,0,0.0,0,AM
53698,0,9.0,0,AM
53699,0,2.0,0,AM
53700,0,4.0,0,AM
53701,0,23.0,1,PM1
53702,0,1.0,0,AM
53703,0,12.0,0,PM1
53704,0,9.0,0,PM1
53705,0,2.0,0,AM
53706,0,6.0,0,AM
53707,0,6.0,0,AM
53708,0,6.0,0,AM
53709,0,14.0,0,AM
53710,0,0.0,0,AM
53711,0,16.0,1,AM
53712,0,0.0,0,PM1
53713,0,5.0,0,PM1
53714,0,16.0,1,PM1
53715,0,65.0,1,PM2
53716,0,77.0,1,PM2
53717,0,41.0,1,PM2
53718,0,9.0,0,PM1
53719,0,48.0,1,PM2
53720,0,2.0,0,PM2
53721,0,8.0,0,PM2
53722,0,103.0,1,PM2
53723,0,14.0,0,PM2
53724,0,17.0,1,PM2
53725,0,38.0,1,PM2
53726,0,-2.0,0,PM2
53727,0,33.0,1,PM2
53728,0,25.0,1,PM2
53729,0,21.0,1,PM2
53730,0,-1.0,0,PM2
53731,0,3.0,0,PM1
53732,0,19.0,1,PM1
53733,0,6.0,0,PM1
53734,0,5.0,0,PM1
53735,0,25.0,1,AM
53736,0,1.0,0,AM
53737,0,6.0,0,PM1
53738,0,32.0,1,PM1
53739,0,5.0,0,PM1
53740,0,5.0,0,AM
53741,0,13.0,0,PM1
53742,0,12.0,0,AM
53743,0,1.0,0,AM
53744,0,7.0,0,PM1
53745,0,-5.0,0,PM1
53746,0,13.0,0,PM1
53747,0,3.0,0,AM
53748,0,7.0,0,PM1
53749,0,-1.0,0,AM
53750,0,-3.0,0,AM
53751,0,8.0,0,PM1
53752,0,-2.0,0,PM1
53753,0,13.0,0,PM1
53754,0,18.0,1,AM
53755,0,8.0,0,PM1
53756,0,1.0,0,AM
53757,0,7.0,0,AM
53758,0,8.0,0,PM1
53759,0,-1.0,0,PM1
53760,0,-1.0,0,AM
53761,0,0.0,0,AM
53762,0,2.0,0,AM
53763,0,4.0,0,AM
53764,0,0.0,0,AM
53765,0,4.0,0,AM
53766,0,13.0,0,AM
53767,0,-3.0,0,AM
53768,0,0.0,0,AM
53769,0,-2.0,0,AM
53770,0,24.0,1,AM
53771,0,-7.0,0,AM
53772,0,15.0,0,AM
53773,0,0.0,0,AM
53774,0,28.0,1,PM1
53775,0,21.0,1,PM2
53776,0,103.0,1,PM2
53777,0,-13.0,0,PM1
53778,0,8.0,0,PM1
53779,0,101.0,1,AM
53780,0,-1.0,0,PM1
53781,0,52.0,1,PM2
53782,0,-1.0,0,PM2
53783,0,-2.0,0,PM1
53784,0,44.0,1,PM1
53785,0,3.0,0,AM
53786,0,42.0,1,PM2
53787,0,41.0,1,PM2
53788,0,0.0,0,PM2
53789,0,5.0,0,PM1
53790,0,10.0,0,PM1
53791,0,1.0,0,PM2
53792,0,8.0,0,PM2
53793,0,-3.0,0,PM2
53794,0,7.0,0,PM1
53795,0,37.0,1,PM1
53796,0,19.0,1,PM2
53797,0,-3.0,0,PM1
53798,0,1.0,0,PM1
53799,0,2.0,0,PM1
53800,0,-2.0,0,PM1
53801,0,24.0,1,PM1
53802,0,4.0,0,PM1
53803,0,0.0,0,PM1
53804,0,-2.0,0,PM1
53805,0,0.0,0,PM1
53806,0,-1.0,0,PM1
53807,0,1.0,0,PM1
53808,0,7.0,0,PM1
53809,0,5.0,0,PM1
53810,0,7.0,0,PM1
53811,0,15.0,0,PM1
53812,0,0.0,0,PM1
53813,0,0.0,0,PM1
53814,0,7.0,0,PM1
53815,0,-1.0,0,PM1
53816,0,15.0,0,PM1
53817,0,13.0,0,PM1
53818,0,-3.0,0,PM1
53819,0,-2.0,0,PM1
53820,0,8.0,0,PM1
53821,0,4.0,0,PM1
53822,0,1.0,0,PM1
53823,0,1.0,0,PM1
53824,0,11.0,0,PM1
53825,0,-4.0,0,PM1
53826,0,-7.0,0,PM1
53827,0,2.0,0,PM1
53828,0,22.0,1,PM1
53829,0,4.0,0,AM
53830,0,1.0,0,PM2
53831,0,48.0,1,PM2
53832,0,45.0,1,PM2
53833,0,75.0,1,PM2
53834,0,0.0,0,PM1
53835,0,8.0,0,PM2
53836,0,4.0,0,PM2
53837,0,8.0,0,PM2
53838,0,4.0,0,PM2
53839,0,52.0,1,PM1
53840,0,11.0,0,PM2
53841,0,19.0,1,PM2
53842,0,6.0,0,PM2
53843,0,-1.0,0,PM2
53844,0,0.0,0,PM2
53845,0,5.0,0,PM1
53846,0,-3.0,0,PM2
53847,0,11.0,0,PM2
53848,0,6.0,0,PM2
53849,0,7.0,0,PM2
53850,0,2.0,0,PM1
53851,0,-2.0,0,PM1
53852,0,0.0,0,PM2
53853,0,-4.0,0,PM2
53854,0,127.0,1,PM2
53855,0,3.0,0,PM2
53856,0,40.0,1,PM2
53857,0,77.0,1,PM2
53858,0,74.0,1,PM2
53859,0,77.0,1,PM2
53860,0,17.0,1,PM2
53861,0,25.0,1,PM2
53862,0,45.0,1,PM2
53863,0,-2.0,0,PM2
53864,0,21.0,1,PM2
53865,0,10.0,0,PM2
53866,0,40.0,1,PM2
53867,0,-4.0,0,PM2
53868,0,0.0,0,PM2
53869,0,18.0,1,PM2
53870,0,1.0,0,PM2
53871,0,36.0,1,PM2
53872,0,51.0,1,PM2
53873,0,19.0,1,PM2
53874,0,-2.0,0,PM2
53875,0,25.0,1,PM2
53876,0,-5.0,0,PM2
53877,0,32.0,1,PM2
53878,0,27.0,1,PM2
53879,0,-5.0,0,PM2
53880,0,36.0,1,PM2
53881,0,34.0,1,PM2
53882,0,73.0,1,PM2
53883,0,10.0,0,PM2
53884,0,16.0,1,PM2
53885,0,4.0,0,PM2
53886,0,0.0,0,PM2
53887,0,3.0,0,PM2
53888,0,4.0,0,PM2
53889,0,5.0,0,PM2
53890,0,-2.0,0,PM2
53891,0,-1.0,0,PM2
53892,0,1.0,0,PM2
53893,0,6.0,0,PM2
53894,0,72.0,1,PM2
53895,0,10.0,0,PM2
53896,0,0.0,0,PM2
53897,0,5.0,0,PM2
53898,0,0.0,0,PM2
53899,0,-2.0,0,PM2
53900,0,1.0,0,PM2
53901,0,0.0,0,PM2
53902,0,2.0,0,AM
53903,0,-3.0,0,PM2
53904,0,1.0,0,PM2
53905,0,5.0,0,PM2
53906,0,2.0,0,PM2
53907,0,2.0,0,AM
53908,0,10.0,0,PM2
53909,0,1.0,0,PM2
53910,0,-4.0,0,PM2
53911,0,1.0,0,AM
53912,0,1.0,0,PM2
53913,0,1.0,0,PM2
53914,0,-2.0,0,PM2
53915,0,8.0,0,AM
53916,0,-3.0,0,AM
53917,0,-8.0,0,PM2
53918,0,2.0,0,PM1
53919,0,7.0,0,AM
53920,0,4.0,0,AM
53921,0,3.0,0,AM
53922,0,7.0,0,AM
53923,0,-2.0,0,AM
53924,0,9.0,0,AM
53925,0,-1.0,0,AM
53926,0,1.0,0,AM
53927,0,5.0,0,AM
53928,0,2.0,0,AM
53929,0,-1.0,0,AM
53930,0,1.0,0,AM
53931,0,-1.0,0,AM
53932,0,-1.0,0,AM
53933,0,8.0,0,AM
53934,0,17.0,1,AM
53935,0,6.0,0,AM
53936,0,1.0,0,AM
53937,0,3.0,0,AM
53938,0,9.0,0,AM
53939,0,-1.0,0,AM
53940,0,49.0,1,PM1
53941,0,3.0,0,PM2
53942,0,19.0,1,PM2
53943,0,8.0,0,PM2
53944,0,0.0,0,PM1
53945,0,5.0,0,PM1
53946,0,3.0,0,PM2
53947,0,25.0,1,PM2
53948,0,42.0,1,PM2
53949,0,5.0,0,PM2
53950,0,6.0,0,PM1
53951,0,24.0,1,PM2
53952,0,4.0,0,PM1
53953,0,22.0,1,PM2
53954,0,12.0,0,PM2
53955,0,26.0,1,PM2
53956,0,15.0,0,PM2
53957,0,16.0,1,PM2
53958,0,26.0,1,PM2
53959,0,8.0,0,PM2
53960,0,2.0,0,PM2
53961,0,7.0,0,PM1
53962,0,1.0,0,PM1
53963,0,8.0,0,PM2
53964,0,5.0,0,PM1
53965,0,-2.0,0,PM2
53966,0,9.0,0,PM2
53967,0,0.0,0,PM2
53968,0,0.0,0,PM2
53969,0,7.0,0,PM2
53970,0,-1.0,0,PM2
53971,0,2.0,0,PM2
53972,0,6.0,0,PM2
53973,0,13.0,0,PM2
53974,0,-2.0,0,PM2
53975,0,10.0,0,AM
53976,0,4.0,0,AM
53977,0,17.0,1,AM
53978,0,9.0,0,AM
53979,0,5.0,0,AM
53980,0,22.0,1,AM
53981,0,16.0,1,AM
53982,0,7.0,0,AM
53983,0,2.0,0,AM
53984,0,7.0,0,AM
53985,0,2.0,0,AM
53986,0,6.0,0,AM
53987,0,7.0,0,AM
53988,0,0.0,0,AM
53989,0,3.0,0,AM
53990,0,2.0,0,AM
53991,0,84.0,1,AM
53992,0,64.0,1,AM
53993,0,6.0,0,AM
53994,0,7.0,0,AM
53995,0,11.0,0,AM
53996,0,8.0,0,AM
53997,0,29.0,1,AM
53998,0,4.0,0,AM
53999,0,1.0,0,AM
54000,0,2.0,0,AM
54001,0,7.0,0,AM
54002,0,5.0,0,AM
54003,0,6.0,0,AM
54004,0,6.0,0,AM
54005,0,16.0,1,AM
54006,0,46.0,1,AM
54007,0,16.0,1,PM1
54008,0,11.0,0,PM1
54009,0,11.0,0,PM1
54010,0,18.0,1,PM1
54011,0,25.0,1,PM1
54012,0,24.0,1,PM1
54013,0,6.0,0,PM1
54014,0,29.0,1,PM1
54015,0,8.0,0,PM1
54016,0,2.0,0,PM1
54017,0,10.0,0,PM1
54018,0,12.0,0,PM1
54019,0,-1.0,0,PM1
54020,0,12.0,0,PM1
54021,0,3.0,0,PM1
54022,0,9.0,0,PM1
54023,0,32.0,1,PM1
54024,0,3.0,0,PM1
54025,0,1.0,0,PM1
54026,0,7.0,0,PM1
54027,0,10.0,0,PM1
54028,0,2.0,0,PM1
54029,0,21.0,1,PM1
54030,0,13.0,0,PM1
54031,0,6.0,0,PM1
54032,0,0.0,0,PM1
54033,0,9.0,0,PM1
54034,0,23.0,1,PM1
54035,0,17.0,1,PM1
54036,0,7.0,0,PM1
54037,0,23.0,1,AM
54038,0,0.0,0,AM
54039,0,24.0,1,AM
54040,0,-3.0,0,AM
54041,0,11.0,0,AM
54042,0,19.0,1,AM
54043,0,5.0,0,AM
54044,0,8.0,0,AM
54045,0,8.0,0,AM
54046,0,8.0,0,AM
54047,0,1.0,0,AM
54048,0,5.0,0,AM
54049,0,2.0,0,AM
54050,0,-3.0,0,AM
54051,0,1.0,0,AM
54052,0,6.0,0,AM
54053,0,9.0,0,AM
54054,0,5.0,0,AM
54055,0,-4.0,0,AM
54056,0,3.0,0,AM
54057,0,9.0,0,AM
54058,0,6.0,0,AM
54059,0,1.0,0,AM
54060,0,-5.0,0,AM
54061,0,1.0,0,AM
54062,0,-2.0,0,AM
54063,0,11.0,0,AM
54064,0,16.0,1,AM
54065,0,31.0,1,AM
54066,0,-3.0,0,AM
54067,0,107.0,1,AM
54068,0,65.0,1,AM
54069,0,7.0,0,AM
54070,0,-7.0,0,AM
54071,0,16.0,1,PM1
54072,0,4.0,0,PM1
54073,0,21.0,1,PM1
54074,0,20.0,1,PM1
54075,0,18.0,1,PM1
54076,0,14.0,0,PM1
54077,0,5.0,0,PM1
54078,0,10.0,0,PM1
54079,0,15.0,0,PM1
54080,0,37.0,1,PM1
54081,0,5.0,0,PM1
54082,0,6.0,0,PM1
54083,0,6.0,0,PM1
54084,0,10.0,0,PM1
54085,0,34.0,1,PM1
54086,0,20.0,1,PM1
54087,0,19.0,1,PM1
54088,0,8.0,0,PM1
54089,0,2.0,0,PM1
54090,0,11.0,0,PM1
54091,0,0.0,0,PM1
54092,0,19.0,1,PM1
54093,0,16.0,1,PM1
54094,0,16.0,1,PM1
54095,0,17.0,1,PM1
54096,0,69.0,1,PM1
54097,0,11.0,0,PM1
54098,0,2.0,0,PM1
54099,0,-1.0,0,PM1
54100,0,7.0,0,PM1
54101,0,16.0,1,PM1
54102,0,3.0,0,PM1
54103,0,32.0,1,AM
54104,0,19.0,1,AM
54105,0,13.0,0,AM
54106,0,41.0,1,AM
54107,0,80.0,1,AM
54108,0,79.0,1,AM
54109,0,9.0,0,AM
54110,0,-3.0,0,AM
54111,0,6.0,0,AM
54112,0,-3.0,0,AM
54113,0,1.0,0,AM
54114,0,1.0,0,PM1
54115,0,133.0,1,AM
54116,0,5.0,0,AM
54117,0,24.0,1,AM
54118,0,3.0,0,AM
54119,0,83.0,1,AM
54120,0,31.0,1,AM
54121,0,24.0,1,AM
54122,0,8.0,0,AM
54123,0,-4.0,0,AM
54124,0,65.0,1,AM
54125,0,15.0,0,AM
54126,0,-4.0,0,AM
54127,0,7.0,0,AM
54128,0,11.0,0,AM
54129,0,7.0,0,AM
54130,0,5.0,0,AM
54131,0,13.0,0,AM
54132,0,58.0,1,AM
54133,0,5.0,0,AM
54134,0,8.0,0,AM
54135,0,3.0,0,AM
54136,0,20.0,1,AM
54137,0,17.0,1,AM
54138,0,3.0,0,AM
54139,0,1.0,0,AM
54140,0,10.0,0,AM
54141,0,0.0,0,AM
54142,0,28.0,1,AM
54143,0,13.0,0,AM
54144,0,5.0,0,AM
54145,0,6.0,0,AM
54146,0,12.0,0,AM
54147,0,34.0,1,AM
54148,0,18.0,1,AM
54149,0,0.0,0,AM
54150,0,10.0,0,AM
54151,0,21.0,1,AM
54152,0,12.0,0,AM
54153,0,6.0,0,AM
54154,0,5.0,0,AM
54155,0,4.0,0,AM
54156,0,67.0,1,AM
54157,0,30.0,1,AM
54158,0,12.0,0,AM
54159,0,7.0,0,AM
54160,0,39.0,1,AM
54161,0,-3.0,0,AM
54162,0,0.0,0,PM1
54163,0,10.0,0,PM1
54164,0,4.0,0,PM1
54165,0,10.0,0,PM1
54166,0,70.0,1,PM1
54167,0,99.0,1,PM1
54168,0,4.0,0,PM1
54169,0,8.0,0,PM1
54170,0,14.0,0,PM1
54171,0,7.0,0,PM1
54172,0,17.0,1,PM1
54173,0,1.0,0,PM1
54174,0,4.0,0,PM1
54175,0,1.0,0,PM1
54176,0,31.0,1,PM1
54177,0,7.0,0,PM1
54178,0,6.0,0,PM1
54179,0,30.0,1,PM1
54180,0,21.0,1,PM1
54181,0,11.0,0,PM1
54182,0,11.0,0,PM1
54183,0,12.0,0,PM1
54184,0,22.0,1,PM1
54185,0,-1.0,0,PM1
54186,0,-1.0,0,PM1
54187,0,21.0,1,PM1
54188,0,5.0,0,PM1
54189,0,-4.0,0,PM1
54190,0,2.0,0,PM1
54191,0,1.0,0,PM1
54192,0,26.0,1,PM1
54193,0,11.0,0,PM1
54194,0,149.0,1,PM1
54195,0,36.0,1,PM1
54196,0,-3.0,0,PM1
54197,0,15.0,0,PM1
54198,0,25.0,1,PM1
54199,0,14.0,0,PM1
54200,0,5.0,0,PM1
54201,0,16.0,1,PM1
54202,0,42.0,1,PM1
54203,0,2.0,0,PM1
54204,0,20.0,1,PM1
54205,0,49.0,1,PM1
54206,0,21.0,1,PM1
54207,0,11.0,0,PM1
54208,0,13.0,0,PM1
54209,0,44.0,1,PM1
54210,0,13.0,0,PM1
54211,0,16.0,1,PM1
54212,0,4.0,0,PM1
54213,0,-10.0,0,PM1
54214,0,-4.0,0,PM1
54215,0,17.0,1,PM1
54216,0,10.0,0,PM1
54217,0,7.0,0,PM1
54218,0,51.0,1,PM1
54219,0,-1.0,0,PM1
54220,0,22.0,1,PM1
54221,0,21.0,1,PM1
54222,0,25.0,1,PM1
54223,0,-4.0,0,PM1
54224,0,0.0,0,AM
54225,0,32.0,1,AM
54226,0,4.0,0,AM
54227,0,2.0,0,AM
54228,0,2.0,0,AM
54229,0,-2.0,0,AM
54230,0,115.0,1,AM
54231,0,41.0,1,AM
54232,0,-5.0,0,AM
54233,0,8.0,0,AM
54234,0,2.0,0,AM
54235,0,-5.0,0,AM
54236,0,6.0,0,AM
54237,0,21.0,1,AM
54238,0,22.0,1,AM
54239,0,11.0,0,AM
54240,0,21.0,1,AM
54241,0,4.0,0,AM
54242,0,7.0,0,AM
54243,0,-1.0,0,AM
54244,0,-1.0,0,AM
54245,0,17.0,1,AM
54246,0,10.0,0,AM
54247,0,10.0,0,AM
54248,0,74.0,1,AM
54249,0,13.0,0,AM
54250,0,10.0,0,AM
54251,0,4.0,0,AM
54252,0,10.0,0,AM
54253,0,8.0,0,AM
54254,0,22.0,1,AM
54255,0,121.0,1,AM
54256,0,5.0,0,AM
54257,0,9.0,0,AM
54258,0,14.0,0,AM
54259,0,35.0,1,AM
54260,0,31.0,1,AM
54261,0,19.0,1,AM
54262,0,70.0,1,AM
54263,0,8.0,0,AM
54264,0,-7.0,0,AM
54265,0,9.0,0,AM
54266,0,11.0,0,AM
54267,0,3.0,0,AM
54268,0,6.0,0,AM
54269,0,11.0,0,AM
54270,0,57.0,1,AM
54271,0,3.0,0,AM
54272,0,14.0,0,AM
54273,0,117.0,1,AM
54274,0,9.0,0,AM
54275,0,6.0,0,AM
54276,0,17.0,1,AM
54277,0,13.0,0,AM
54278,0,21.0,1,AM
54279,0,3.0,0,AM
54280,0,7.0,0,AM
54281,0,8.0,0,AM
54282,0,14.0,0,AM
54283,0,9.0,0,AM
54284,0,15.0,0,PM1
54285,0,24.0,1,PM1
54286,0,40.0,1,PM1
54287,0,8.0,0,PM1
54288,0,7.0,0,PM1
54289,0,3.0,0,PM1
54290,0,11.0,0,PM1
54291,0,16.0,1,PM1
54292,0,5.0,0,PM1
54293,0,10.0,0,PM1
54294,0,-4.0,0,PM1
54295,0,9.0,0,PM1
54296,0,10.0,0,PM1
54297,0,8.0,0,PM1
54298,0,12.0,0,PM1
54299,0,10.0,0,PM1
54300,0,17.0,1,PM1
54301,0,1.0,0,PM1
54302,0,5.0,0,PM1
54303,0,7.0,0,PM1
54304,0,7.0,0,PM1
54305,0,6.0,0,PM1
54306,0,8.0,0,PM1
54307,0,34.0,1,PM1
54308,0,3.0,0,PM1
54309,0,15.0,0,PM1
54310,0,4.0,0,PM1
54311,0,2.0,0,PM1
54312,0,1.0,0,PM1
54313,0,6.0,0,PM1
54314,0,10.0,0,PM1
54315,0,12.0,0,AM
54316,0,6.0,0,AM
54317,0,21.0,1,AM
54318,0,3.0,0,AM
54319,0,4.0,0,AM
54320,0,0.0,0,AM
54321,0,13.0,0,AM
54322,0,11.0,0,AM
54323,0,9.0,0,AM
54324,0,6.0,0,AM
54325,0,3.0,0,AM
54326,0,7.0,0,AM
54327,0,28.0,1,AM
54328,0,47.0,1,AM
54329,0,19.0,1,AM
54330,0,7.0,0,AM
54331,0,8.0,0,PM2
54332,0,8.0,0,PM2
54333,0,17.0,1,PM2
54334,0,5.0,0,PM2
54335,0,68.0,1,PM2
54336,0,16.0,1,PM2
54337,0,0.0,0,PM2
54338,0,11.0,0,PM2
54339,0,5.0,0,PM2
54340,0,2.0,0,PM2
54341,0,2.0,0,PM2
54342,0,2.0,0,PM2
54343,0,0.0,0,PM2
54344,0,8.0,0,PM2
54345,0,6.0,0,PM2
54346,0,11.0,0,PM2
54347,0,2.0,0,PM2
54348,0,10.0,0,PM2
54349,0,2.0,0,PM2
54350,0,20.0,1,PM2
54351,0,1.0,0,PM2
54352,0,13.0,0,PM2
54353,0,31.0,1,PM2
54354,0,32.0,1,PM2
54355,0,5.0,0,PM2
54356,0,5.0,0,PM2
54357,0,-1.0,0,PM2
54358,0,14.0,0,PM2
54359,0,3.0,0,PM2
54360,0,13.0,0,PM2
54361,0,11.0,0,PM1
54362,0,18.0,1,PM1
54363,0,4.0,0,PM1
54364,0,51.0,1,PM1
54365,0,4.0,0,PM1
54366,0,21.0,1,PM1
54367,0,2.0,0,PM1
54368,0,5.0,0,PM1
54369,0,2.0,0,PM1
54370,0,14.0,0,PM1
54371,0,1.0,0,PM1
54372,0,4.0,0,PM1
54373,0,1.0,0,PM1
54374,0,30.0,1,PM1
54375,0,0.0,0,PM1
54376,0,4.0,0,PM1
54377,0,4.0,0,PM1
54378,0,-10.0,0,PM1
54379,0,3.0,0,PM1
54380,0,5.0,0,PM1
54381,0,15.0,0,PM1
54382,0,-1.0,0,PM1
54383,0,-3.0,0,PM1
54384,0,8.0,0,PM1
54385,0,17.0,1,AM
54386,0,12.0,0,AM
54387,0,17.0,1,AM
54388,0,31.0,1,AM
54389,0,12.0,0,AM
54390,0,53.0,1,AM
54391,0,6.0,0,AM
54392,0,44.0,1,AM
54393,0,5.0,0,AM
54394,0,31.0,1,AM
54395,0,9.0,0,AM
54396,0,10.0,0,AM
54397,0,8.0,0,AM
54398,0,14.0,0,AM
54399,0,1.0,0,AM
54400,0,1.0,0,AM
54401,0,9.0,0,AM
54402,0,10.0,0,AM
54403,0,-3.0,0,AM
54404,0,25.0,1,AM
54405,0,12.0,0,AM
54406,0,3.0,0,AM
54407,0,9.0,0,AM
54408,0,32.0,1,AM
54409,0,8.0,0,AM
54410,0,9.0,0,AM
54411,0,2.0,0,AM
54412,0,8.0,0,AM
54413,0,1.0,0,AM
54414,0,2.0,0,AM
54415,0,8.0,0,AM
54416,0,11.0,0,PM2
54417,0,8.0,0,PM2
54418,0,8.0,0,PM2
54419,0,50.0,1,PM2
54420,0,0.0,0,PM2
54421,0,5.0,0,PM2
54422,0,-13.0,0,PM2
54423,0,5.0,0,PM2
54424,0,3.0,0,PM2
54425,0,10.0,0,PM2
